Número de Solicitud;Orden de Pago No.;Estado de Procesamiento;Monto de Orden de Pago;Monto de Deducción de Nota de Crédito;Fecha Otorgada de Orden de Pago;Fecha de Vencimiento de Orden de Pago;Monto Recaudado;Fecha de Recaudación;Institución;Fecha de Emisión de Orden de Pago;Banco de Pago;Canal de Recaudación;Tipo de Liquidación
16927418201700000001P;FA052303;PAGO CONFIRMADO;714,72;0;08/06/2017;16/06/2017;714.72;09/06/2017;ARCSA;09/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16928812201700000118P;FA052302;PAGO CONFIRMADO;904,34;0;08/06/2017;16/06/2017;904.34;09/06/2017;ARCSA;09/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16927174201700000154P;FA052286;PAGO CONFIRMADO;904,34;0;08/06/2017;16/06/2017;904.34;09/06/2017;ARCSA;09/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16927174201700000152P;FA052285;PAGO CONFIRMADO;904,34;0;08/06/2017;16/06/2017;904.34;09/06/2017;ARCSA;09/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16916534201700000131P;FA052283;PAGO CONFIRMADO;180,86;0;08/06/2017;16/06/2017;180.86;09/06/2017;ARCSA;09/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16932829201700000034P;FA052260;PAGO CONFIRMADO;904,34;0;08/06/2017;16/06/2017;904.34;09/06/2017;ARCSA;09/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16001588201700000024P;FA052266;PAGO CONFIRMADO;678,25;0;08/06/2017;16/06/2017;678.25;09/06/2017;ARCSA;08/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16932829201700000032P;FA052262;PAGO CONFIRMADO;904,34;0;08/06/2017;16/06/2017;904.34;09/06/2017;ARCSA;09/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16916534201700000127P;FA052239;PAGO CONFIRMADO;180,86;0;08/06/2017;16/06/2017;180.86;09/06/2017;ARCSA;09/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16916534201700000126P;FA052238;PAGO CONFIRMADO;180,86;0;08/06/2017;16/06/2017;180.86;09/06/2017;ARCSA;09/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16786707201700000001P;FA052237;PAGO CONFIRMADO;904,34;0;08/06/2017;16/06/2017;904.34;09/06/2017;ARCSA;09/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16916534201700000125P;FA052254;PAGO CONFIRMADO;180,86;0;08/06/2017;16/06/2017;180.86;09/06/2017;ARCSA;09/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16916534201700000124P;FA052253;PAGO CONFIRMADO;180,86;0;08/06/2017;16/06/2017;180.86;09/06/2017;ARCSA;09/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16916534201700000119P;FA052235;PAGO CONFIRMADO;180,86;0;08/06/2017;16/06/2017;180.86;09/06/2017;ARCSA;09/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16912880201700000013P;FA052234;PAGO CONFIRMADO;197,82;0;08/06/2017;16/06/2017;197.82;09/06/2017;ARCSA;09/06/2017;BANCO DEL PACIFICO;DINERO ELECTRONICO;LIQUIDACION POR SOLICITUD VUE
16912880201700000011P;FA052251;PAGO CONFIRMADO;197,82;0;08/06/2017;16/06/2017;197.82;09/06/2017;ARCSA;09/06/2017;BANCO DEL PACIFICO;DINERO ELECTRONICO;LIQUIDACION POR SOLICITUD VUE
16001588201700000006P;FA052230;PAGO CONFIRMADO;67,83;0;08/06/2017;16/06/2017;67.83;09/06/2017;ARCSA;08/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16927262201700000796P;FA052228;PAGO CONFIRMADO;90,43;0;08/06/2017;16/06/2017;90.43;09/06/2017;ARCSA;08/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16932592201700000065P;FA052244;PAGO CONFIRMADO;904,34;0;08/06/2017;16/06/2017;904.34;09/06/2017;ARCSA;08/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16912572201700000044P;FA052220;PAGO CONFIRMADO;90,43;0;08/06/2017;16/06/2017;90.43;09/06/2017;ARCSA;08/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16901637201700000754P;FA052200;PAGO CONFIRMADO;90,43;0;08/06/2017;16/06/2017;90.43;09/06/2017;ARCSA;08/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16912880201700000009P;FA052219;PAGO CONFIRMADO;197,82;0;08/06/2017;16/06/2017;197.82;09/06/2017;ARCSA;09/06/2017;BANCO DEL PACIFICO;DINERO ELECTRONICO;LIQUIDACION POR SOLICITUD VUE
16901637201700000738P;FA052218;PAGO CONFIRMADO;904,34;0;08/06/2017;16/06/2017;904.34;09/06/2017;ARCSA;08/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16007447201700000005P;FA052196;PAGO CONFIRMADO;34,03;0;08/06/2017;16/06/2017;34.03;09/06/2017;ARCSA;09/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16786276201700000046P;FA052215;PAGO CONFIRMADO;452,17;0;08/06/2017;16/06/2017;452.17;09/06/2017;ARCSA;08/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16007969201700000008P;FA052191;PAGO CONFIRMADO;39,57;0;08/06/2017;16/06/2017;39.57;09/06/2017;ARCSA;08/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16927174201700000149P;FA052187;PAGO CONFIRMADO;904,34;0;08/06/2017;16/06/2017;904.34;09/06/2017;ARCSA;08/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16793728201700000002P;FA052186;PAGO CONFIRMADO;10,45;0;08/06/2017;16/06/2017;10.45;09/06/2017;ARCSA;08/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16927174201700000151P;FA052207;PAGO CONFIRMADO;904,34;0;08/06/2017;16/06/2017;904.34;09/06/2017;ARCSA;08/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16781090201700000009P;FA052166;PAGO CONFIRMADO;104,53;0;07/06/2017;15/06/2017;104.53;09/06/2017;ARCSA;07/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16916063201700000052P;FA052152;PAGO CONFIRMADO;56,52;0;07/06/2017;15/06/2017;56.52;09/06/2017;ARCSA;08/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16901637201700000731P;FA052163;PAGO CONFIRMADO;904,34;0;07/06/2017;15/06/2017;904.34;09/06/2017;ARCSA;08/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16915783201700000021P;FA052162;PAGO CONFIRMADO;271,29;0;07/06/2017;15/06/2017;271.29;09/06/2017;ARCSA;07/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16901637201700000751P;FA052148;PAGO CONFIRMADO;904,34;0;07/06/2017;15/06/2017;904.34;09/06/2017;ARCSA;08/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16911280201700000026P;FA052146;PAGO CONFIRMADO;90,43;0;07/06/2017;15/06/2017;90.43;09/06/2017;ARCSA;08/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16785174201700000023P;FA052144;PAGO CONFIRMADO;10,45;0;07/06/2017;15/06/2017;10.45;09/06/2017;ARCSA;07/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16785069201700000001P;FA052121;PAGO CONFIRMADO;96,09;0;07/06/2017;15/06/2017;96.09;09/06/2017;ARCSA;08/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16928989201700000307P;FA052117;PAGO CONFIRMADO;90,43;0;07/06/2017;15/06/2017;90.43;09/06/2017;ARCSA;07/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16928989201700000306P;FA052124;PAGO CONFIRMADO;90,43;0;07/06/2017;15/06/2017;90.43;09/06/2017;ARCSA;07/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16793537201700000001P;FA052116;PAGO CONFIRMADO;340,34;0;07/06/2017;15/06/2017;340.34;09/06/2017;ARCSA;09/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16901637201700000752P;FA052123;PAGO CONFIRMADO;904,34;0;07/06/2017;15/06/2017;904.34;09/06/2017;ARCSA;08/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16901637201700000753P;FA052122;PAGO CONFIRMADO;904,34;0;07/06/2017;15/06/2017;904.34;09/06/2017;ARCSA;08/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16005837201700000001P;FA052102;PAGO CONFIRMADO;96,09;0;07/06/2017;15/06/2017;96.09;09/06/2017;ARCSA;07/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16790791201700000003P;FA052075;PAGO CONFIRMADO;904,34;0;06/06/2017;14/06/2017;904.34;09/06/2017;ARCSA;07/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16901637201700000749P;FA052041;PAGO CONFIRMADO;90,43;0;06/06/2017;14/06/2017;90.43;09/06/2017;ARCSA;06/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16901637201700000748P;FA052066;PAGO CONFIRMADO;90,43;0;06/06/2017;14/06/2017;90.43;09/06/2017;ARCSA;06/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16928989201700000304P;FA052051;PAGO CONFIRMADO;90,43;0;06/06/2017;14/06/2017;90.43;09/06/2017;ARCSA;07/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16928989201700000303P;FA052032;PAGO CONFIRMADO;90,43;0;06/06/2017;14/06/2017;90.43;09/06/2017;ARCSA;07/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16928989201700000302P;FA052049;PAGO CONFIRMADO;90,43;0;06/06/2017;14/06/2017;90.43;09/06/2017;ARCSA;07/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16005727201700000009P;FA052047;PAGO CONFIRMADO;10,45;0;06/06/2017;14/06/2017;10.45;09/06/2017;ARCSA;06/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16913219201700000042P;FA052045;PAGO CONFIRMADO;90,43;0;06/06/2017;14/06/2017;90.43;09/06/2017;ARCSA;07/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16778446201700000001P;FA052027;PAGO CONFIRMADO;10,45;0;06/06/2017;14/06/2017;10.45;09/06/2017;ARCSA;07/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16930389201700000009P;FA052026;PAGO CONFIRMADO;90,43;0;06/06/2017;14/06/2017;90.43;09/06/2017;ARCSA;06/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16932592201700000072P;FA052022;PAGO CONFIRMADO;904,34;0;06/06/2017;14/06/2017;904.34;09/06/2017;ARCSA;06/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16932592201700000071P;FA052021;PAGO CONFIRMADO;904,34;0;06/06/2017;14/06/2017;904.34;09/06/2017;ARCSA;06/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16901637201700000737P;FA052010;PAGO CONFIRMADO;271,29;0;06/06/2017;14/06/2017;271.29;09/06/2017;ARCSA;06/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16794433201700000001P;FA051977;PAGO CONFIRMADO;104,53;0;05/06/2017;13/06/2017;104.53;09/06/2017;ARCSA;06/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16794433201700000003P;FA051976;PAGO CONFIRMADO;104,53;0;05/06/2017;13/06/2017;104.53;09/06/2017;ARCSA;06/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16930181201700000016P;FA051975;PAGO CONFIRMADO;904,34;0;05/06/2017;13/06/2017;904.34;09/06/2017;ARCSA;06/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16000476201700000017P;FA051963;PAGO CONFIRMADO;71,47;0;05/06/2017;13/06/2017;71.47;09/06/2017;ARCSA;06/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16005727201700000008P;FA051939;PAGO CONFIRMADO;10,45;0;05/06/2017;13/06/2017;10.45;09/06/2017;ARCSA;06/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
12900677201700000031P;FA051930;PAGO CONFIRMADO;904,34;0;05/06/2017;13/06/2017;904.34;09/06/2017;ARCSA;06/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16901637201700000745P;FA051948;PAGO CONFIRMADO;90,43;0;05/06/2017;13/06/2017;90.43;09/06/2017;ARCSA;06/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16901637201700000747P;FA051947;PAGO CONFIRMADO;90,43;0;05/06/2017;13/06/2017;90.43;09/06/2017;ARCSA;06/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16005727201700000010P;FA051924;PAGO CONFIRMADO;10,45;0;05/06/2017;13/06/2017;10.45;09/06/2017;ARCSA;06/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
12900677201700000033P;FA051889;PAGO CONFIRMADO;904,34;0;05/06/2017;13/06/2017;904.34;09/06/2017;ARCSA;05/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16787886201600000026P;FA051906;PAGO CONFIRMADO;904,34;0;05/06/2017;13/06/2017;904.34;09/06/2017;ARCSA;05/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16006706201600000007P;FA051769;PAGO CONFIRMADO;904,34;0;02/06/2017;10/06/2017;904.34;09/06/2017;ARCSA;08/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16915199201700000004P;FA051744;PAGO CONFIRMADO;79,14;0;02/06/2017;10/06/2017;79.14;09/06/2017;ARCSA;08/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16910368201600000332P;FA051718;PAGO CONFIRMADO;903,36;0;02/06/2017;10/06/2017;903.36;09/06/2017;ARCSA;02/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16006706201600000018P;FA051717;PAGO CONFIRMADO;904,34;0;02/06/2017;10/06/2017;904.34;09/06/2017;ARCSA;08/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16938816201700000012P;FA051704;PAGO CONFIRMADO;904,34;0;02/06/2017;10/06/2017;904.34;09/06/2017;ARCSA;02/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16790017201700000008P;FA051690;PAGO CONFIRMADO;10,45;0;02/06/2017;10/06/2017;10.45;09/06/2017;ARCSA;06/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16901726201700000256P;FA051677;PAGO CONFIRMADO;90,43;0;02/06/2017;10/06/2017;90.43;09/06/2017;ARCSA;09/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16901637201700000696P;FA051686;PAGO CONFIRMADO;180,86;0;02/06/2017;10/06/2017;180.86;09/06/2017;ARCSA;05/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16912572201700000042P;FA051651;PAGO CONFIRMADO;904,34;0;02/06/2017;10/06/2017;904.34;09/06/2017;ARCSA;02/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16901637201700000727P;FA051585;PAGO CONFIRMADO;904,34;0;01/06/2017;09/06/2017;904.34;09/06/2017;ARCSA;05/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16931061201600000012P;FA051572;PAGO CONFIRMADO;2258,41;0;01/06/2017;09/06/2017;2258.41;09/06/2017;ARCSA;06/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16000153201700000062P;FA051541;PAGO CONFIRMADO;58,34;0;01/06/2017;09/06/2017;58.34;09/06/2017;ARCSA;09/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16911043201700000097P;FA051560;PAGO CONFIRMADO;56,52;0;01/06/2017;09/06/2017;56.52;09/06/2017;ARCSA;01/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16927579201700000392P;FA051544;PAGO CONFIRMADO;180,86;0;01/06/2017;09/06/2017;180.86;09/06/2017;ARCSA;09/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
