Número de Solicitud;Orden de Pago No.;Estado de Procesamiento;Monto de Orden de Pago;Monto de Deducción de Nota de Crédito;Fecha Otorgada de Orden de Pago;Fecha de Vencimiento de Orden de Pago;Monto Recaudado;Fecha de Recaudación;Institución;Fecha de Emisión de Orden de Pago;Banco de Pago;Canal de Recaudación;Tipo de Liquidación
16910876201700000012P;FA053420;PAGO CONFIRMADO;225,84;0;21/06/2017;17/01/2018;225.84;22/06/2017;ARCSA;22/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16910876201700000011P;FA053418;PAGO CONFIRMADO;225,84;0;21/06/2017;17/01/2018;225.84;22/06/2017;ARCSA;21/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16912880201700000020P;FA053376;PAGO CONFIRMADO;197,82;0;21/06/2017;01/07/2017;197.82;22/06/2017;ARCSA;21/06/2017;BANCO DEL PACIFICO;DINERO ELECTRONICO;LIQUIDACION POR SOLICITUD VUE
16912054201600000092P;FA053405;PAGO CONFIRMADO;45,22;0;21/06/2017;17/01/2018;45.22;22/06/2017;ARCSA;;ANTICIPADO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16794417201700000001P;FA053372;PAGO CONFIRMADO;41,8;0;21/06/2017;29/06/2017;41.8;22/06/2017;ARCSA;21/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16001588201700000022P;FA053400;PAGO CONFIRMADO;678,25;0;21/06/2017;06/07/2017;678.25;22/06/2017;ARCSA;21/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16937829201600000016P;FA053395;PAGO CONFIRMADO;904,34;0;21/06/2017;06/07/2017;904.34;22/06/2017;ARCSA;21/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16927710201700000086P;FA053392;PAGO CONFIRMADO;90,43;0;21/06/2017;06/07/2017;90.43;22/06/2017;ARCSA;21/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16927758201700000012P;FA053364;PAGO CONFIRMADO;395,65;0;21/06/2017;01/07/2017;395.65;22/06/2017;ARCSA;21/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16778846201700000007P;FA053344;PAGO CONFIRMADO;904,34;0;20/06/2017;28/06/2017;904.34;22/06/2017;ARCSA;20/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16778846201700000006P;FA053327;PAGO CONFIRMADO;904,34;0;20/06/2017;28/06/2017;904.34;22/06/2017;ARCSA;20/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16791341201700000015P;FA053343;PAGO CONFIRMADO;904,34;0;20/06/2017;30/06/2017;904.34;22/06/2017;ARCSA;20/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16934069201700000002P;FA053303;PAGO CONFIRMADO;904,34;0;20/06/2017;05/07/2017;904.34;22/06/2017;ARCSA;22/06/2017;BANCO DEL PACIFICO;DINERO ELECTRONICO;LIQUIDACION POR SOLICITUD VUE
16934069201700000006P;FA053302;PAGO CONFIRMADO;90,43;0;20/06/2017;05/07/2017;90.43;22/06/2017;ARCSA;22/06/2017;BANCO DEL PACIFICO;DINERO ELECTRONICO;LIQUIDACION POR SOLICITUD VUE
16934069201700000007P;FA053301;PAGO CONFIRMADO;180,86;0;20/06/2017;05/07/2017;180.86;22/06/2017;ARCSA;22/06/2017;BANCO DEL PACIFICO;DINERO ELECTRONICO;LIQUIDACION POR SOLICITUD VUE
16929835201700000022P;FA053296;PAGO CONFIRMADO;904,34;0;20/06/2017;30/06/2017;904.34;22/06/2017;ARCSA;20/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16901726201700000297P;FA053274;PAGO CONFIRMADO;90,43;0;20/06/2017;30/06/2017;90.43;22/06/2017;ARCSA;22/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16793325201700000011P;FA053268;PAGO CONFIRMADO;904,34;0;20/06/2017;30/06/2017;904.34;22/06/2017;ARCSA;20/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16779134201700000010P;FA053290;PAGO CONFIRMADO;904,34;0;20/06/2017;28/06/2017;904.34;22/06/2017;ARCSA;20/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16902239201700000027P;FA053267;PAGO CONFIRMADO;90,43;0;20/06/2017;30/06/2017;90.43;22/06/2017;ARCSA;20/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16902239201700000025P;FA053289;PAGO CONFIRMADO;90,43;0;20/06/2017;30/06/2017;90.43;22/06/2017;ARCSA;20/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16779134201700000008P;FA053288;PAGO CONFIRMADO;904,34;0;20/06/2017;28/06/2017;904.34;22/06/2017;ARCSA;20/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16902239201700000026P;FA053287;PAGO CONFIRMADO;90,43;0;20/06/2017;30/06/2017;90.43;22/06/2017;ARCSA;20/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16930794201600000026P;FA053233;PAGO CONFIRMADO;2258,41;0;20/06/2017;16/01/2018;2258.41;22/06/2017;ARCSA;21/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16938563201700000003P;FA053232;PAGO CONFIRMADO;20,9;0;20/06/2017;28/06/2017;20.9;22/06/2017;ARCSA;20/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16910924201700000010P;FA053256;PAGO CONFIRMADO;90,43;0;20/06/2017;05/07/2017;90.43;22/06/2017;ARCSA;21/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16910924201700000009P;FA053229;PAGO CONFIRMADO;90,43;0;20/06/2017;05/07/2017;90.43;22/06/2017;ARCSA;21/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16910924201700000008P;FA053228;PAGO CONFIRMADO;67,83;0;20/06/2017;05/07/2017;67.83;22/06/2017;ARCSA;21/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16910924201700000007P;FA053251;PAGO CONFIRMADO;67,83;0;20/06/2017;05/07/2017;67.83;22/06/2017;ARCSA;21/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16922126201600000068P;FA053250;PAGO CONFIRMADO;510,51;0;20/06/2017;16/01/2018;510.51;22/06/2017;ARCSA;20/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16931167201700000002P;FA053205;PAGO CONFIRMADO;90,43;0;19/06/2017;04/07/2017;90.43;22/06/2017;ARCSA;22/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16938563201700000008P;FA053155;PAGO CONFIRMADO;31,35;0;19/06/2017;27/06/2017;31.35;22/06/2017;ARCSA;19/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16781362201700000002P;FA053150;PAGO CONFIRMADO;904,34;0;19/06/2017;04/07/2017;904.34;22/06/2017;ARCSA;21/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16780255201700000042P;FA053111;PAGO CONFIRMADO;90,43;0;19/06/2017;04/07/2017;90.43;22/06/2017;ARCSA;20/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16927710201700000075P;FA053134;PAGO CONFIRMADO;90,43;0;19/06/2017;04/07/2017;90.43;22/06/2017;ARCSA;20/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16927383201700000316P;FA053108;PAGO CONFIRMADO;58,34;0;19/06/2017;27/06/2017;58.34;22/06/2017;ARCSA;22/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16938563201700000005P;FA053127;PAGO CONFIRMADO;20,9;0;19/06/2017;27/06/2017;20.9;22/06/2017;ARCSA;19/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16778502201700000006P;FA053125;PAGO CONFIRMADO;68,06;0;19/06/2017;27/06/2017;68.06;22/06/2017;ARCSA;21/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16938563201700000006P;FA053104;PAGO CONFIRMADO;31,35;0;19/06/2017;27/06/2017;31.35;22/06/2017;ARCSA;19/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16938563201700000007P;FA053098;PAGO CONFIRMADO;31,35;0;19/06/2017;27/06/2017;31.35;22/06/2017;ARCSA;19/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16927383201700000315P;FA053096;PAGO CONFIRMADO;58,34;0;19/06/2017;27/06/2017;58.34;22/06/2017;ARCSA;22/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16916428201700000002P;FA053095;PAGO CONFIRMADO;678,25;0;19/06/2017;15/01/2018;678.25;22/06/2017;ARCSA;21/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16901637201700000781P;FA053075;PAGO CONFIRMADO;904,34;0;19/06/2017;29/06/2017;904.34;22/06/2017;ARCSA;19/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16901637201700000780P;FA053074;PAGO CONFIRMADO;904,34;0;19/06/2017;29/06/2017;904.34;22/06/2017;ARCSA;19/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16901637201700000779P;FA053087;PAGO CONFIRMADO;904,34;0;19/06/2017;29/06/2017;904.34;22/06/2017;ARCSA;19/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16901637201700000778P;FA053073;PAGO CONFIRMADO;904,34;0;19/06/2017;29/06/2017;904.34;22/06/2017;ARCSA;19/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16901637201700000777P;FA053072;PAGO CONFIRMADO;904,34;0;19/06/2017;29/06/2017;904.34;22/06/2017;ARCSA;19/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16901637201700000776P;FA053071;PAGO CONFIRMADO;904,34;0;19/06/2017;29/06/2017;904.34;22/06/2017;ARCSA;19/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16901637201700000767P;FA053070;PAGO CONFIRMADO;904,34;0;19/06/2017;29/06/2017;904.34;22/06/2017;ARCSA;19/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16927579201700000444P;FA053068;PAGO CONFIRMADO;904,34;0;19/06/2017;29/06/2017;904.34;22/06/2017;ARCSA;19/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16927579201700000440P;FA053083;PAGO CONFIRMADO;904,34;0;19/06/2017;29/06/2017;904.34;22/06/2017;ARCSA;19/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16780255201700000026P;FA053024;PAGO CONFIRMADO;90,43;0;16/06/2017;01/07/2017;90.43;22/06/2017;ARCSA;20/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16794574201700000001P;FA052984;PAGO CONFIRMADO;340,34;0;16/06/2017;24/06/2017;340.34;22/06/2017;ARCSA;19/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16791678201700000042P;FA052939;PAGO CONFIRMADO;96,09;0;16/06/2017;26/06/2017;96.09;22/06/2017;ARCSA;21/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16791678201700000041P;FA052952;PAGO CONFIRMADO;96,09;0;16/06/2017;26/06/2017;96.09;22/06/2017;ARCSA;16/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16927579201700000418P;FA052934;PAGO CONFIRMADO;904,34;0;16/06/2017;26/06/2017;904.34;22/06/2017;ARCSA;19/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16930660201700000018P;FA052928;PAGO CONFIRMADO;90,43;0;16/06/2017;26/06/2017;90.43;22/06/2017;ARCSA;16/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16008593201600000010P;FA052783;PAGO CONFIRMADO;904,34;0;14/06/2017;10/01/2018;904.34;22/06/2017;ARCSA;21/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16927579201700000412P;FA052754;PAGO CONFIRMADO;904,34;0;14/06/2017;24/06/2017;904.34;22/06/2017;ARCSA;19/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16912811201700000001P;FA052766;PAGO CONFIRMADO;904,34;0;14/06/2017;22/06/2017;904.34;22/06/2017;ARCSA;15/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16931538201600000030P;FA052380;PAGO CONFIRMADO;2258,41;0;09/06/2017;05/01/2018;2258.41;22/06/2017;ARCSA;12/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16786236201600000005P;FA050092;PAGO CONFIRMADO;2258,41;0;15/05/2017;08/01/2018;2258.41;22/06/2017;ARCSA;;ANTICIPADO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
