Número de Solicitud;Orden de Pago No.;Estado de Procesamiento;Monto de Orden de Pago;Monto de Deducción de Nota de Crédito;Fecha Otorgada de Orden de Pago;Fecha de Vencimiento de Orden de Pago;Monto Recaudado;Fecha de Recaudación;Institución;Fecha de Emisión de Orden de Pago;Banco de Pago;Canal de Recaudación;Tipo de Liquidación
16911962201700000075P;FA051344;PAGO CONFIRMADO;58.34;0;30/05/2017;07/06/2017;58.34;31/05/2017;ARCSA;31/05/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16911962201700000073P;FA051343;PAGO CONFIRMADO;58.34;0;30/05/2017;07/06/2017;58.34;31/05/2017;ARCSA;31/05/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16911962201700000071P;FA051327;PAGO CONFIRMADO;58.34;0;30/05/2017;07/06/2017;58.34;31/05/2017;ARCSA;31/05/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16911962201700000069P;FA051326;PAGO CONFIRMADO;58.34;0;30/05/2017;07/06/2017;58.34;31/05/2017;ARCSA;31/05/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16915197201700000029P;FA051342;PAGO CONFIRMADO;904.34;0;30/05/2017;07/06/2017;904.34;31/05/2017;ARCSA;31/05/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16915197201700000031P;FA051301;PAGO CONFIRMADO;904.34;0;30/05/2017;07/06/2017;904.34;31/05/2017;ARCSA;31/05/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16915197201700000030P;FA051322;PAGO CONFIRMADO;904.34;0;30/05/2017;07/06/2017;904.34;31/05/2017;ARCSA;31/05/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16910242201700000029P;FA051321;PAGO CONFIRMADO;904.34;0;30/05/2017;07/06/2017;904.34;31/05/2017;ARCSA;30/05/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16922126201600000066P;FA051299;PAGO CONFIRMADO;510.51;0;30/05/2017;07/06/2017;510.51;31/05/2017;ARCSA;31/05/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16910242201700000027P;FA051317;PAGO CONFIRMADO;904.34;0;30/05/2017;07/06/2017;904.34;31/05/2017;ARCSA;30/05/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16919803201700000010P;FA051316;PAGO CONFIRMADO;10.45;0;30/05/2017;07/06/2017;10.45;31/05/2017;ARCSA;31/05/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16931485201700000009P;FA051315;PAGO CONFIRMADO;34.03;0;30/05/2017;07/06/2017;34.03;31/05/2017;ARCSA;31/05/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16793245201700000004P;FA051296;PAGO CONFIRMADO;34.03;0;30/05/2017;07/06/2017;34.03;31/05/2017;ARCSA;31/05/2017;ANTICIPADO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16927277201700000028P;FA051295;PAGO CONFIRMADO;71.47;0;30/05/2017;07/06/2017;71.47;31/05/2017;ARCSA;31/05/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16931310201700000101P;FA051310;PAGO CONFIRMADO;271.29;0;30/05/2017;07/06/2017;271.29;31/05/2017;ARCSA;30/05/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16005312201700000011P;FA051308;PAGO CONFIRMADO;904.34;0;30/05/2017;07/06/2017;904.34;31/05/2017;ARCSA;30/05/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16005177201700000010P;FA051305;PAGO CONFIRMADO;104.53;0;30/05/2017;07/06/2017;104.53;31/05/2017;ARCSA;31/05/2017;ANTICIPADO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16001131201700000018P;FA051289;PAGO CONFIRMADO;904.34;0;30/05/2017;07/06/2017;904.34;31/05/2017;ARCSA;30/05/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16787886201600000007P;FA051278;PAGO CONFIRMADO;904.34;0;30/05/2017;07/06/2017;904.34;31/05/2017;ARCSA;30/05/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16929755201700000011P;FA051277;PAGO CONFIRMADO;90.43;0;30/05/2017;07/06/2017;90.43;31/05/2017;ARCSA;31/05/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16005980201700000015P;FA051284;PAGO CONFIRMADO;904.34;0;30/05/2017;07/06/2017;904.34;31/05/2017;ARCSA;30/05/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16909570201700000009P;FA051282;PAGO CONFIRMADO;904.34;0;30/05/2017;07/06/2017;904.34;31/05/2017;ARCSA;31/05/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16937455201700000002P;FA051276;PAGO CONFIRMADO;96.09;0;30/05/2017;07/06/2017;96.09;31/05/2017;ARCSA;30/05/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16927174201700000142P;FA051275;PAGO CONFIRMADO;904.34;0;30/05/2017;07/06/2017;904.34;31/05/2017;ARCSA;30/05/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16790532201700000014P;FA051257;PAGO CONFIRMADO;96.09;0;30/05/2017;07/06/2017;96.09;31/05/2017;ARCSA;30/05/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16790532201700000012P;FA051256;PAGO CONFIRMADO;96.09;0;30/05/2017;07/06/2017;96.09;31/05/2017;ARCSA;30/05/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16927174201700000141P;FA051274;PAGO CONFIRMADO;904.34;0;30/05/2017;07/06/2017;904.34;31/05/2017;ARCSA;30/05/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16780743201700000005P;FA051254;PAGO CONFIRMADO;96.09;0;30/05/2017;07/06/2017;96.09;31/05/2017;ARCSA;30/05/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16927174201700000140P;FA051273;PAGO CONFIRMADO;904.34;0;30/05/2017;07/06/2017;904.34;31/05/2017;ARCSA;30/05/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16912572201700000040P;FA051270;PAGO CONFIRMADO;180.86;0;30/05/2017;07/06/2017;180.86;31/05/2017;ARCSA;30/05/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16780743201700000006P;FA051250;PAGO CONFIRMADO;96.09;0;30/05/2017;07/06/2017;96.09;31/05/2017;ARCSA;30/05/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16929091201700000056P;FA051245;PAGO CONFIRMADO;904.34;0;30/05/2017;07/06/2017;904.34;31/05/2017;ARCSA;30/05/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16927277201700000032P;FA051242;PAGO CONFIRMADO;71.47;0;30/05/2017;07/06/2017;71.47;31/05/2017;ARCSA;30/05/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16009094201700000001P;FA051217;PAGO CONFIRMADO;104.53;0;29/05/2017;06/06/2017;104.53;31/05/2017;ARCSA;29/05/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16929002201700000064P;FA051216;PAGO CONFIRMADO;714.72;0;29/05/2017;06/06/2017;714.72;31/05/2017;ARCSA;29/05/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16910368201600000294P;FA051191;PAGO CONFIRMADO;451.68;0;29/05/2017;06/06/2017;451.68;31/05/2017;ARCSA;31/05/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16927611201700000345P;FA051190;PAGO CONFIRMADO;90.43;0;29/05/2017;06/06/2017;90.43;31/05/2017;ARCSA;30/05/2017;BANCO DEL PACIFICO;DINERO ELECTRONICO;LIQUIDACION POR SOLICITUD VUE
16929002201700000057P;FA051189;PAGO CONFIRMADO;71.47;0;29/05/2017;06/06/2017;71.47;31/05/2017;ARCSA;29/05/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16927277201700000026P;FA051181;PAGO CONFIRMADO;71.47;0;29/05/2017;06/06/2017;71.47;31/05/2017;ARCSA;30/05/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16927277201700000031P;FA051180;PAGO CONFIRMADO;71.47;0;29/05/2017;06/06/2017;71.47;31/05/2017;ARCSA;30/05/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16928204201700000238P;FA051173;PAGO CONFIRMADO;904.34;0;29/05/2017;06/06/2017;904.34;31/05/2017;ARCSA;29/05/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16912572201700000039P;FA051155;PAGO CONFIRMADO;180.86;0;29/05/2017;06/06/2017;180.86;31/05/2017;ARCSA;29/05/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16928204201700000198P;FA051172;PAGO CONFIRMADO;904.34;0;29/05/2017;06/06/2017;904.34;31/05/2017;ARCSA;29/05/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16928204201700000200P;FA051171;PAGO CONFIRMADO;904.34;0;29/05/2017;06/06/2017;904.34;31/05/2017;ARCSA;29/05/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16928204201700000204P;FA051153;PAGO CONFIRMADO;904.34;0;29/05/2017;06/06/2017;904.34;31/05/2017;ARCSA;29/05/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16930612201700000023P;FA051152;PAGO CONFIRMADO;90.43;0;29/05/2017;06/06/2017;90.43;31/05/2017;ARCSA;30/05/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16929048201700000026P;FA051151;PAGO CONFIRMADO;90.43;0;29/05/2017;06/06/2017;90.43;31/05/2017;ARCSA;29/05/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16930612201700000026P;FA051168;PAGO CONFIRMADO;90.43;0;29/05/2017;06/06/2017;90.43;31/05/2017;ARCSA;30/05/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16782991201600000034P;FA051167;PAGO CONFIRMADO;2258.41;0;29/05/2017;06/06/2017;2258.41;31/05/2017;ARCSA;29/05/2017;ANTICIPADO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16929048201700000025P;FA051142;PAGO CONFIRMADO;90.43;0;29/05/2017;06/06/2017;90.43;31/05/2017;ARCSA;29/05/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16787285201700000006P;FA051134;PAGO CONFIRMADO;904.34;0;29/05/2017;06/06/2017;904.34;31/05/2017;ARCSA;29/05/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16787948201700000003P;FA051114;PAGO CONFIRMADO;104.53;0;29/05/2017;06/06/2017;104.53;31/05/2017;ARCSA;29/05/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16793417201700000004P;FA051104;PAGO CONFIRMADO;104.53;0;28/05/2017;05/06/2017;104.53;31/05/2017;ARCSA;28/05/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16793417201700000003P;FA051103;PAGO CONFIRMADO;104.53;0;28/05/2017;05/06/2017;104.53;31/05/2017;ARCSA;28/05/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16793417201700000002P;FA051102;PAGO CONFIRMADO;104.53;0;28/05/2017;05/06/2017;104.53;31/05/2017;ARCSA;28/05/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16793417201700000001P;FA051082;PAGO CONFIRMADO;104.53;0;28/05/2017;05/06/2017;104.53;31/05/2017;ARCSA;28/05/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16928204201700000197P;FA051045;PAGO CONFIRMADO;904.34;0;26/05/2017;03/06/2017;904.34;31/05/2017;ARCSA;29/05/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16928204201700000191P;FA051044;PAGO CONFIRMADO;904.34;0;26/05/2017;03/06/2017;904.34;31/05/2017;ARCSA;29/05/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16928204201700000190P;FA051067;PAGO CONFIRMADO;904.34;0;26/05/2017;03/06/2017;904.34;31/05/2017;ARCSA;29/05/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16928204201700000188P;FA051043;PAGO CONFIRMADO;904.34;0;26/05/2017;03/06/2017;904.34;31/05/2017;ARCSA;29/05/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16928204201700000187P;FA051065;PAGO CONFIRMADO;904.34;0;26/05/2017;03/06/2017;904.34;31/05/2017;ARCSA;29/05/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16928204201700000186P;FA051064;PAGO CONFIRMADO;904.34;0;26/05/2017;03/06/2017;904.34;31/05/2017;ARCSA;29/05/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16928989201700000281P;FA051036;PAGO CONFIRMADO;904.34;0;25/05/2017;02/06/2017;904.34;31/05/2017;ARCSA;29/05/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16928857201700000215P;FA051023;PAGO CONFIRMADO;271.29;0;25/05/2017;02/06/2017;271.29;31/05/2017;ARCSA;29/05/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16005312201700000009P;FA051001;PAGO CONFIRMADO;904.34;0;25/05/2017;02/06/2017;904.34;31/05/2017;ARCSA;30/05/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16916534201700000051P;FA050997;PAGO CONFIRMADO;90.43;0;25/05/2017;02/06/2017;90.43;31/05/2017;ARCSA;30/05/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16789627201700000003P;FA050991;PAGO CONFIRMADO;31.35;0;25/05/2017;02/06/2017;31.35;31/05/2017;ARCSA;29/05/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16912572201700000034P;FA050939;PAGO CONFIRMADO;90.43;0;25/05/2017;02/06/2017;90.43;31/05/2017;ARCSA;31/05/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16787369201700000004P;FA050938;PAGO CONFIRMADO;20.9;0;25/05/2017;02/06/2017;20.9;31/05/2017;ARCSA;30/05/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16928829201700000538P;FA050905;PAGO CONFIRMADO;56.52;0;24/05/2017;01/06/2017;56.52;31/05/2017;ARCSA;29/05/2017;ANTICIPADO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16916660201700000020P;FA050895;PAGO CONFIRMADO;904.34;0;24/05/2017;01/06/2017;904.34;31/05/2017;ARCSA;24/05/2017;BANCO DEL PACIFICO;DINERO ELECTRONICO;LIQUIDACION POR SOLICITUD VUE
16782829201700000002P;FA050879;PAGO CONFIRMADO;10.45;0;24/05/2017;01/06/2017;10.45;31/05/2017;ARCSA;29/05/2017;ANTICIPADO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16927439201700000095P;FA050871;PAGO CONFIRMADO;565.21;0;24/05/2017;01/06/2017;565.21;31/05/2017;ARCSA;24/05/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16928425201700000027P;FA050861;PAGO CONFIRMADO;113.04;0;24/05/2017;01/06/2017;113.04;31/05/2017;ARCSA;25/05/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16789503201700000004P;FA050869;PAGO CONFIRMADO;96.09;0;24/05/2017;01/06/2017;96.09;31/05/2017;ARCSA;31/05/2017;ANTICIPADO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16782774201600000006P;FA050866;PAGO CONFIRMADO;2258.41;0;24/05/2017;01/06/2017;2258.41;31/05/2017;ARCSA;30/05/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16928425201700000026P;FA050841;PAGO CONFIRMADO;113.04;0;24/05/2017;01/06/2017;113.04;31/05/2017;ARCSA;25/05/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16791022201700000002P;FA050847;PAGO CONFIRMADO;904.34;0;24/05/2017;01/06/2017;904.34;31/05/2017;ARCSA;25/05/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16911043201700000095P;FA050767;PAGO CONFIRMADO;565.21;0;23/05/2017;31/05/2017;565.21;31/05/2017;ARCSA;23/05/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16911043201700000096P;FA050766;PAGO CONFIRMADO;565.21;0;23/05/2017;31/05/2017;565.21;31/05/2017;ARCSA;23/05/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16927262201700000716P;FA050756;PAGO CONFIRMADO;904.34;0;23/05/2017;31/05/2017;904.34;31/05/2017;ARCSA;24/05/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16910177201700000044P;FA050736;PAGO CONFIRMADO;904.34;0;23/05/2017;31/05/2017;904.34;31/05/2017;ARCSA;29/05/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16006831201600000003P;FA050702;PAGO CONFIRMADO;904.34;0;22/05/2017;30/05/2017;904.34;31/05/2017;ARCSA;25/05/2017;ANTICIPADO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16927522201500000209P;FA050675;PAGO CONFIRMADO;225.84;0;22/05/2017;30/05/2017;225.84;31/05/2017;ARCSA;22/05/2017;ANTICIPADO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
