Número de Solicitud;Orden de Pago No.;Estado de Procesamiento;Monto de Orden de Pago;Monto de Deducción de Nota de Crédito;Fecha Otorgada de Orden de Pago;Fecha de Vencimiento de Orden de Pago;Monto Recaudado;Fecha de Recaudación;Institución;Fecha de Emisión de Orden de Pago;Banco de Pago;Canal de Recaudación;Tipo de Liquidación
16928551201700000269P;FA050661;PAGO CONFIRMADO;271.29;0;22/05/2017;30/05/2017;271.29;23/05/2017;ARCSA;22/05/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16929085201700000099P;FA050680;PAGO CONFIRMADO;271.29;0;22/05/2017;30/05/2017;271.29;23/05/2017;ARCSA;23/05/2017;ANTICIPADO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16928551201700000268P;FA050678;PAGO CONFIRMADO;271.29;0;22/05/2017;30/05/2017;271.29;23/05/2017;ARCSA;22/05/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16928551201700000266P;FA050674;PAGO CONFIRMADO;904.34;0;22/05/2017;30/05/2017;904.34;23/05/2017;ARCSA;22/05/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16929085201700000353P;FA050659;PAGO CONFIRMADO;90.43;0;22/05/2017;30/05/2017;90.43;23/05/2017;ARCSA;23/05/2017;ANTICIPADO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16794113201700000001P;FA050671;PAGO CONFIRMADO;104.53;0;22/05/2017;30/05/2017;104.53;23/05/2017;ARCSA;22/05/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16928386201700000876P;FA050656;PAGO CONFIRMADO;271.29;0;22/05/2017;30/05/2017;271.29;23/05/2017;ARCSA;22/05/2017;BANCO DEL PACIFICO;DINERO ELECTRONICO;LIQUIDACION POR SOLICITUD VUE
16009638201700000016P;FA050669;PAGO CONFIRMADO;452.17;0;22/05/2017;30/05/2017;452.17;23/05/2017;ARCSA;22/05/2017;ANTICIPADO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16786532201700000007P;FA050667;PAGO CONFIRMADO;452.17;0;22/05/2017;30/05/2017;452.17;23/05/2017;ARCSA;22/05/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16915197201700000021P;FA050664;PAGO CONFIRMADO;904.34;0;22/05/2017;30/05/2017;904.34;23/05/2017;ARCSA;22/05/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16915197201700000020P;FA050649;PAGO CONFIRMADO;904.34;0;22/05/2017;30/05/2017;904.34;23/05/2017;ARCSA;22/05/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16781766201700000070P;FA050636;PAGO CONFIRMADO;10.45;0;22/05/2017;30/05/2017;10.45;23/05/2017;ARCSA;23/05/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16911280201700000025P;FA050634;PAGO CONFIRMADO;904.34;0;22/05/2017;30/05/2017;904.34;23/05/2017;ARCSA;22/05/2017;ANTICIPADO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16927611201700000357P;FA050633;PAGO CONFIRMADO;904.34;0;22/05/2017;30/05/2017;904.34;23/05/2017;ARCSA;22/05/2017;BANCO DEL PACIFICO;DINERO ELECTRONICO;LIQUIDACION POR SOLICITUD VUE
16778249201700000001P;FA050644;PAGO CONFIRMADO;904.34;0;22/05/2017;30/05/2017;904.34;23/05/2017;ARCSA;22/05/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16911280201700000024P;FA050643;PAGO CONFIRMADO;904.34;0;22/05/2017;30/05/2017;904.34;23/05/2017;ARCSA;22/05/2017;ANTICIPADO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16913219201700000021P;FA050625;PAGO CONFIRMADO;180.86;0;22/05/2017;30/05/2017;180.86;23/05/2017;ARCSA;22/05/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16793969201700000002P;FA050618;PAGO CONFIRMADO;96.09;0;22/05/2017;30/05/2017;96.09;23/05/2017;ARCSA;22/05/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16793969201700000001P;FA050615;PAGO CONFIRMADO;96.09;0;22/05/2017;30/05/2017;96.09;23/05/2017;ARCSA;22/05/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16929948201700000098P;FA050613;PAGO CONFIRMADO;904.34;0;22/05/2017;30/05/2017;904.34;23/05/2017;ARCSA;22/05/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16786515201700000006P;FA050573;PAGO CONFIRMADO;20.9;0;22/05/2017;30/05/2017;20.9;23/05/2017;ARCSA;22/05/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16928812201700000099P;FA050612;PAGO CONFIRMADO;180.86;0;22/05/2017;30/05/2017;180.86;23/05/2017;ARCSA;22/05/2017;ANTICIPADO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16790532201700000011P;FA050609;PAGO CONFIRMADO;96.09;0;22/05/2017;30/05/2017;96.09;23/05/2017;ARCSA;23/05/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16915783201700000017P;FA050605;PAGO CONFIRMADO;271.29;0;22/05/2017;30/05/2017;271.29;23/05/2017;ARCSA;22/05/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16794131201700000003P;FA050567;PAGO CONFIRMADO;104.53;0;21/05/2017;29/05/2017;104.53;23/05/2017;ARCSA;21/05/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16790724201700000003P;FA050507;PAGO CONFIRMADO;104.53;0;20/05/2017;28/05/2017;104.53;23/05/2017;ARCSA;20/05/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16790724201700000002P;FA050508;PAGO CONFIRMADO;104.53;0;20/05/2017;28/05/2017;104.53;23/05/2017;ARCSA;20/05/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16928204201700000182P;FA050524;PAGO CONFIRMADO;904.34;0;19/05/2017;27/05/2017;904.34;23/05/2017;ARCSA;22/05/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16929111201700000102P;FA050503;PAGO CONFIRMADO;904.34;0;19/05/2017;27/05/2017;904.34;23/05/2017;ARCSA;22/05/2017;ANTICIPADO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16929111201700000101P;FA050522;PAGO CONFIRMADO;904.34;0;19/05/2017;27/05/2017;904.34;23/05/2017;ARCSA;22/05/2017;ANTICIPADO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16929111201700000103P;FA050502;PAGO CONFIRMADO;904.34;0;19/05/2017;27/05/2017;904.34;23/05/2017;ARCSA;22/05/2017;ANTICIPADO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16930389201700000013P;FA050501;PAGO CONFIRMADO;565.21;0;19/05/2017;27/05/2017;565.21;23/05/2017;ARCSA;22/05/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16927611201700000353P;FA050480;PAGO CONFIRMADO;904.34;0;19/05/2017;27/05/2017;904.34;23/05/2017;ARCSA;19/05/2017;BANCO DEL PACIFICO;DINERO ELECTRONICO;LIQUIDACION POR SOLICITUD VUE
16929111201700000108P;FA050479;PAGO CONFIRMADO;904.34;0;19/05/2017;27/05/2017;904.34;23/05/2017;ARCSA;22/05/2017;ANTICIPADO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16927611201700000352P;FA050492;PAGO CONFIRMADO;904.34;0;19/05/2017;27/05/2017;904.34;23/05/2017;ARCSA;19/05/2017;BANCO DEL PACIFICO;DINERO ELECTRONICO;LIQUIDACION POR SOLICITUD VUE
16929111201700000106P;FA050491;PAGO CONFIRMADO;904.34;0;19/05/2017;27/05/2017;904.34;23/05/2017;ARCSA;22/05/2017;ANTICIPADO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16781766201700000064P;FA050490;PAGO CONFIRMADO;20.9;0;19/05/2017;27/05/2017;20.9;23/05/2017;ARCSA;22/05/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16928204201700000171P;FA050487;PAGO CONFIRMADO;90.43;0;19/05/2017;27/05/2017;90.43;23/05/2017;ARCSA;19/05/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16929111201700000105P;FA050485;PAGO CONFIRMADO;904.34;0;19/05/2017;27/05/2017;904.34;23/05/2017;ARCSA;22/05/2017;ANTICIPADO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16928204201700000172P;FA050484;PAGO CONFIRMADO;90.43;0;19/05/2017;27/05/2017;90.43;23/05/2017;ARCSA;19/05/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16781766201700000065P;FA050483;PAGO CONFIRMADO;31.35;0;19/05/2017;27/05/2017;31.35;23/05/2017;ARCSA;22/05/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16781766201700000066P;FA050460;PAGO CONFIRMADO;31.35;0;19/05/2017;27/05/2017;31.35;23/05/2017;ARCSA;22/05/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16928812201700000100P;FA050459;PAGO CONFIRMADO;180.86;0;19/05/2017;27/05/2017;180.86;23/05/2017;ARCSA;19/05/2017;ANTICIPADO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16927993201700000017P;FA050467;PAGO CONFIRMADO;225.84;0;19/05/2017;27/05/2017;225.84;23/05/2017;ARCSA;19/05/2017;ANTICIPADO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16929111201700000104P;FA050463;PAGO CONFIRMADO;904.34;0;19/05/2017;27/05/2017;904.34;23/05/2017;ARCSA;22/05/2017;ANTICIPADO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16935983201700000009P;FA050462;PAGO CONFIRMADO;34.03;0;19/05/2017;27/05/2017;34.03;23/05/2017;ARCSA;23/05/2017;ANTICIPADO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16931567201700000131P;FA050440;PAGO CONFIRMADO;180.86;0;19/05/2017;27/05/2017;180.86;23/05/2017;ARCSA;22/05/2017;ANTICIPADO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16787311201700000002P;FA050436;PAGO CONFIRMADO;10.45;0;19/05/2017;27/05/2017;10.45;23/05/2017;ARCSA;21/05/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16935983201700000007P;FA050452;PAGO CONFIRMADO;34.03;0;19/05/2017;27/05/2017;34.03;23/05/2017;ARCSA;22/05/2017;ANTICIPADO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16931567201700000132P;FA050435;PAGO CONFIRMADO;180.86;0;19/05/2017;27/05/2017;180.86;23/05/2017;ARCSA;22/05/2017;ANTICIPADO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16929111201700000114P;FA050432;PAGO CONFIRMADO;90.43;0;19/05/2017;27/05/2017;90.43;23/05/2017;ARCSA;22/05/2017;ANTICIPADO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16929111201700000097P;FA050449;PAGO CONFIRMADO;904.34;0;19/05/2017;27/05/2017;904.34;23/05/2017;ARCSA;22/05/2017;ANTICIPADO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16903776201700000005P;FA050431;PAGO CONFIRMADO;904.34;0;19/05/2017;27/05/2017;904.34;23/05/2017;ARCSA;22/05/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16903776201700000004P;FA050448;PAGO CONFIRMADO;904.34;0;19/05/2017;27/05/2017;904.34;23/05/2017;ARCSA;22/05/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16903776201700000003P;FA050446;PAGO CONFIRMADO;904.34;0;19/05/2017;27/05/2017;904.34;23/05/2017;ARCSA;22/05/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16010078201700000001P;FA050444;PAGO CONFIRMADO;104.53;0;19/05/2017;27/05/2017;104.53;23/05/2017;ARCSA;19/05/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16794131201700000002P;FA050422;PAGO CONFIRMADO;104.53;0;19/05/2017;27/05/2017;104.53;23/05/2017;ARCSA;21/05/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16929111201700000087P;FA050378;PAGO CONFIRMADO;904.34;0;18/05/2017;26/05/2017;904.34;23/05/2017;ARCSA;22/05/2017;ANTICIPADO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16929111201700000086P;FA050376;PAGO CONFIRMADO;904.34;0;18/05/2017;26/05/2017;904.34;23/05/2017;ARCSA;22/05/2017;ANTICIPADO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16929111201700000085P;FA050375;PAGO CONFIRMADO;904.34;0;18/05/2017;26/05/2017;904.34;23/05/2017;ARCSA;22/05/2017;ANTICIPADO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16929111201700000084P;FA050374;PAGO CONFIRMADO;904.34;0;18/05/2017;26/05/2017;904.34;23/05/2017;ARCSA;22/05/2017;ANTICIPADO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16786276201700000012P;FA050365;PAGO CONFIRMADO;225.84;0;18/05/2017;26/05/2017;225.84;23/05/2017;ARCSA;22/05/2017;ANTICIPADO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16929111201700000113P;FA050363;PAGO CONFIRMADO;90.43;0;18/05/2017;26/05/2017;90.43;23/05/2017;ARCSA;23/05/2017;ANTICIPADO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16929111201700000112P;FA050362;PAGO CONFIRMADO;90.43;0;18/05/2017;26/05/2017;90.43;23/05/2017;ARCSA;23/05/2017;ANTICIPADO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16927334201700000049P;FA050355;PAGO CONFIRMADO;714.72;0;18/05/2017;26/05/2017;714.72;23/05/2017;ARCSA;18/05/2017;ANTICIPADO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16934061201700000001P;FA050354;PAGO CONFIRMADO;904.34;0;18/05/2017;26/05/2017;904.34;23/05/2017;ARCSA;18/05/2017;ANTICIPADO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16929494201700000019P;FA050350;PAGO CONFIRMADO;565.21;0;18/05/2017;26/05/2017;565.21;23/05/2017;ARCSA;18/05/2017;ANTICIPADO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16902068201700000004P;FA050349;PAGO CONFIRMADO;430.29;0;18/05/2017;26/05/2017;430.29;23/05/2017;ARCSA;19/05/2017;ANTICIPADO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16914587201700000002P;FA050334;PAGO CONFIRMADO;904.34;0;18/05/2017;26/05/2017;904.34;23/05/2017;ARCSA;18/05/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16927488201700000001P;FA050319;PAGO CONFIRMADO;2258.41;0;18/05/2017;26/05/2017;2258.41;23/05/2017;ARCSA;22/05/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16931567201700000129P;FA050317;PAGO CONFIRMADO;180.86;0;18/05/2017;26/05/2017;180.86;23/05/2017;ARCSA;22/05/2017;ANTICIPADO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16008764201700000005P;FA050316;PAGO CONFIRMADO;34.03;0;18/05/2017;26/05/2017;34.03;23/05/2017;ARCSA;22/05/2017;ANTICIPADO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16928386201700000806P;FA050298;PAGO CONFIRMADO;90.43;0;17/05/2017;25/05/2017;90.43;23/05/2017;ARCSA;18/05/2017;ANTICIPADO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16911962201700000005P;FA050296;PAGO CONFIRMADO;180.86;0;17/05/2017;25/05/2017;180.86;23/05/2017;ARCSA;22/05/2017;ANTICIPADO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16792331201700000006P;FA050294;PAGO CONFIRMADO;225.84;0;17/05/2017;25/05/2017;225.84;23/05/2017;ARCSA;18/05/2017;ANTICIPADO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16932592201700000057P;FA050291;PAGO CONFIRMADO;904.34;0;17/05/2017;25/05/2017;904.34;23/05/2017;ARCSA;18/05/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16911833201700000063P;FA050251;PAGO CONFIRMADO;904.34;0;17/05/2017;25/05/2017;904.34;23/05/2017;ARCSA;17/05/2017;ANTICIPADO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16927262201700000555P;FA050247;PAGO CONFIRMADO;90.43;0;17/05/2017;25/05/2017;90.43;23/05/2017;ARCSA;17/05/2017;ANTICIPADO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16927262201700000591P;FA050236;PAGO CONFIRMADO;90.43;0;17/05/2017;25/05/2017;90.43;23/05/2017;ARCSA;17/05/2017;ANTICIPADO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16009093201700000008P;FA050229;PAGO CONFIRMADO;565.21;0;17/05/2017;25/05/2017;565.21;23/05/2017;ARCSA;17/05/2017;ANTICIPADO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16910092201700000018P;FA050209;PAGO CONFIRMADO;225.84;0;16/05/2017;24/05/2017;225.84;23/05/2017;ARCSA;16/05/2017;ANTICIPADO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16901637201700000682P;FA050130;PAGO CONFIRMADO;904.34;0;15/05/2017;23/05/2017;904.34;23/05/2017;ARCSA;16/05/2017;ANTICIPADO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16901637201700000680P;FA050125;PAGO CONFIRMADO;904.34;0;15/05/2017;23/05/2017;904.34;23/05/2017;ARCSA;16/05/2017;ANTICIPADO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16929463201700001549P;FA050105;PAGO CONFIRMADO;904.34;0;15/05/2017;23/05/2017;904.34;23/05/2017;ARCSA;15/05/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16901637201700000657P;FA050059;PAGO CONFIRMADO;904.34;0;15/05/2017;23/05/2017;904.34;23/05/2017;ARCSA;19/05/2017;ANTICIPADO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16901637201700000670P;FA050042;PAGO CONFIRMADO;904.34;0;15/05/2017;23/05/2017;904.34;23/05/2017;ARCSA;15/05/2017;ANTICIPADO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16931196201500000020P;FA050017;PAGO CONFIRMADO;565.21;0;15/05/2017;23/05/2017;565.21;23/05/2017;ARCSA;22/05/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16927662201600000228P;FA049992;PAGO CONFIRMADO;452.17;0;15/05/2017;23/05/2017;452.17;23/05/2017;ARCSA;15/05/2017;ANTICIPADO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16910504201700000293P;FA049981;PAGO CONFIRMADO;904.34;0;12/05/2017;20/05/2017;904.34;23/05/2017;ARCSA;18/05/2017;ANTICIPADO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16911043201700000077P;FA049970;PAGO CONFIRMADO;58.34;0;12/05/2017;20/05/2017;58.34;23/05/2017;ARCSA;18/05/2017;ANTICIPADO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16910504201700000292P;FA049957;PAGO CONFIRMADO;90.43;0;12/05/2017;20/05/2017;90.43;23/05/2017;ARCSA;18/05/2017;ANTICIPADO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16927931201600000365P;FA049904;PAGO CONFIRMADO;2258.41;0;12/05/2017;20/05/2017;2258.41;23/05/2017;ARCSA;19/05/2017;ANTICIPADO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16913483201600000038P;FA048337;PAGO CONFIRMADO;2258.41;0;20/04/2017;28/04/2017;2258.41;23/05/2017;ARCSA;23/04/2017;ANTICIPADO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
