Número de Solicitud;Orden de Pago No.;Estado de Procesamiento;Monto de Orden de Pago;Monto de Deducción de Nota de Crédito;Fecha Otorgada de Orden de Pago;Fecha de Vencimiento de Orden de Pago;Monto Recaudado;Fecha de Recaudación;Institución;Fecha de Emisión de Orden de Pago;Banco de Pago;Canal de Recaudación;Tipo de Liquidación
16928204201700000231P;FA052718;PAGO CONFIRMADO;904,34;0;13/06/2017;23/06/2017;904.34;14/06/2017;ARCSA;13/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16928204201700000230P;FA052717;PAGO CONFIRMADO;904,34;0;13/06/2017;23/06/2017;904.34;14/06/2017;ARCSA;13/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16928204201700000229P;FA052730;PAGO CONFIRMADO;904,34;0;13/06/2017;23/06/2017;904.34;14/06/2017;ARCSA;13/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16928204201700000228P;FA052729;PAGO CONFIRMADO;904,34;0;13/06/2017;23/06/2017;904.34;14/06/2017;ARCSA;13/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16928204201700000227P;FA052716;PAGO CONFIRMADO;904,34;0;13/06/2017;23/06/2017;904.34;14/06/2017;ARCSA;13/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16928204201700000226P;FA052715;PAGO CONFIRMADO;904,34;0;13/06/2017;23/06/2017;904.34;14/06/2017;ARCSA;13/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16928204201700000225P;FA052714;PAGO CONFIRMADO;904,34;0;13/06/2017;23/06/2017;904.34;14/06/2017;ARCSA;13/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16928204201700000223P;FA052713;PAGO CONFIRMADO;904,34;0;13/06/2017;23/06/2017;904.34;14/06/2017;ARCSA;13/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16010536201700000003P;FA052712;PAGO CONFIRMADO;104,53;0;13/06/2017;23/06/2017;104.53;14/06/2017;ARCSA;13/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16919062201700000976P;FA052725;PAGO CONFIRMADO;71,47;0;13/06/2017;21/06/2017;71.47;14/06/2017;ARCSA;13/06/2017;BANCO DEL PACIFICO;DINERO ELECTRONICO;LIQUIDACION POR SOLICITUD VUE
16004408201700000023P;FA052690;PAGO CONFIRMADO;904,34;0;13/06/2017;21/06/2017;904.34;14/06/2017;ARCSA;13/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16910127201700000083P;FA052688;PAGO CONFIRMADO;58,34;0;13/06/2017;21/06/2017;58.34;14/06/2017;ARCSA;14/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16906004201700000002P;FA052687;PAGO CONFIRMADO;576,15;0;13/06/2017;23/06/2017;576.15;14/06/2017;ARCSA;13/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16794525201700000001P;FA052675;PAGO CONFIRMADO;104,53;0;13/06/2017;23/06/2017;104.53;14/06/2017;ARCSA;13/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16914261201700000226P;FA052685;PAGO CONFIRMADO;58,34;0;13/06/2017;21/06/2017;58.34;14/06/2017;ARCSA;13/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16914261201700000225P;FA052684;PAGO CONFIRMADO;58,34;0;13/06/2017;21/06/2017;58.34;14/06/2017;ARCSA;13/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16781468201700000073P;FA052660;PAGO CONFIRMADO;180,86;0;13/06/2017;23/06/2017;180.86;14/06/2017;ARCSA;;ANTICIPADO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16781468201700000072P;FA052657;PAGO CONFIRMADO;180,86;0;13/06/2017;23/06/2017;180.86;14/06/2017;ARCSA;;ANTICIPADO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16910519201700000132P;FA052651;PAGO CONFIRMADO;214,41;0;13/06/2017;21/06/2017;214.41;14/06/2017;ARCSA;13/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16792417201700000002P;FA052665;PAGO CONFIRMADO;96,09;0;13/06/2017;23/06/2017;96.09;14/06/2017;ARCSA;13/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16927611201700000367P;FA052645;PAGO CONFIRMADO;90,43;0;13/06/2017;21/06/2017;90.43;14/06/2017;ARCSA;13/06/2017;BANCO DEL PACIFICO;DINERO ELECTRONICO;LIQUIDACION POR SOLICITUD VUE
16003688201700000001P;FA052662;PAGO CONFIRMADO;96,09;0;13/06/2017;23/06/2017;96.09;14/06/2017;ARCSA;13/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16779082201700000005P;FA052626;PAGO CONFIRMADO;90,43;0;13/06/2017;21/06/2017;90.43;14/06/2017;ARCSA;13/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16932592201700000067P;FA052642;PAGO CONFIRMADO;904,34;0;13/06/2017;23/06/2017;904.34;14/06/2017;ARCSA;13/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16794550201700000005P;FA052600;PAGO CONFIRMADO;104,53;0;12/06/2017;22/06/2017;104.53;14/06/2017;ARCSA;12/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16794550201700000004P;FA052610;PAGO CONFIRMADO;104,53;0;12/06/2017;22/06/2017;104.53;14/06/2017;ARCSA;12/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16794550201700000001P;FA052609;PAGO CONFIRMADO;104,53;0;12/06/2017;22/06/2017;104.53;14/06/2017;ARCSA;12/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16794550201700000003P;FA052608;PAGO CONFIRMADO;104,53;0;12/06/2017;22/06/2017;104.53;14/06/2017;ARCSA;12/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16777925201700000120P;FA052576;PAGO CONFIRMADO;68,06;0;12/06/2017;20/06/2017;68.06;14/06/2017;ARCSA;12/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16929379201600000100P;FA052571;PAGO CONFIRMADO;904,34;0;12/06/2017;20/06/2017;904.34;14/06/2017;ARCSA;12/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16929116201700000024P;FA052591;PAGO CONFIRMADO;904,34;0;12/06/2017;22/06/2017;904.34;14/06/2017;ARCSA;12/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16929116201700000028P;FA052588;PAGO CONFIRMADO;904,34;0;12/06/2017;22/06/2017;904.34;14/06/2017;ARCSA;12/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16929116201700000027P;FA052587;PAGO CONFIRMADO;904,34;0;12/06/2017;22/06/2017;904.34;14/06/2017;ARCSA;12/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16929116201700000026P;FA052586;PAGO CONFIRMADO;904,34;0;12/06/2017;22/06/2017;904.34;14/06/2017;ARCSA;12/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16929116201700000025P;FA052569;PAGO CONFIRMADO;904,34;0;12/06/2017;22/06/2017;904.34;14/06/2017;ARCSA;12/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16792309201700000043P;FA052568;PAGO CONFIRMADO;904,34;0;12/06/2017;22/06/2017;904.34;14/06/2017;ARCSA;14/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16901726201700000290P;FA052560;PAGO CONFIRMADO;904,34;0;12/06/2017;22/06/2017;904.34;14/06/2017;ARCSA;14/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16901726201700000289P;FA052563;PAGO CONFIRMADO;904,34;0;12/06/2017;22/06/2017;904.34;14/06/2017;ARCSA;13/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16792429201700000014P;FA052538;PAGO CONFIRMADO;904,34;0;12/06/2017;22/06/2017;904.34;14/06/2017;ARCSA;13/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16910621201700000021P;FA052533;PAGO CONFIRMADO;904,34;0;12/06/2017;20/06/2017;904.34;14/06/2017;ARCSA;12/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16786204201700000002P;FA052525;PAGO CONFIRMADO;96,09;0;12/06/2017;22/06/2017;96.09;14/06/2017;ARCSA;13/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16005837201700000005P;FA052507;PAGO CONFIRMADO;96,09;0;12/06/2017;22/06/2017;96.09;14/06/2017;ARCSA;13/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16917712201700000008P;FA052523;PAGO CONFIRMADO;57,62;0;12/06/2017;20/06/2017;57.62;14/06/2017;ARCSA;12/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16930798201600000009P;FA052501;PAGO CONFIRMADO;90,43;0;12/06/2017;08/01/2018;90.43;14/06/2017;ARCSA;12/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16917712201700000007P;FA052410;PAGO CONFIRMADO;57,62;0;09/06/2017;17/06/2017;57.62;14/06/2017;ARCSA;12/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16930660201700000017P;FA052423;PAGO CONFIRMADO;904,34;0;09/06/2017;19/06/2017;904.34;14/06/2017;ARCSA;12/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16932604201700000047P;FA052395;PAGO CONFIRMADO;90,43;0;09/06/2017;19/06/2017;90.43;14/06/2017;ARCSA;09/06/2017;BANCO DEL PACIFICO;DINERO ELECTRONICO;LIQUIDACION POR SOLICITUD VUE
16916660201700000004P;FA052387;PAGO CONFIRMADO;904,34;0;09/06/2017;17/06/2017;904.34;14/06/2017;ARCSA;12/06/2017;BANCO DEL PACIFICO;DINERO ELECTRONICO;LIQUIDACION POR SOLICITUD VUE
16919163201700000017P;FA052382;PAGO CONFIRMADO;115,24;0;09/06/2017;17/06/2017;115.24;14/06/2017;ARCSA;09/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16901624201700000042P;FA052379;PAGO CONFIRMADO;904,34;0;09/06/2017;19/06/2017;904.34;14/06/2017;ARCSA;12/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16930660201700000016P;FA052356;PAGO CONFIRMADO;904,34;0;09/06/2017;17/06/2017;904.34;14/06/2017;ARCSA;09/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16010497201700000001P;FA052377;PAGO CONFIRMADO;104,53;0;09/06/2017;19/06/2017;104.53;14/06/2017;ARCSA;12/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16777925201700000119P;FA052355;PAGO CONFIRMADO;68,06;0;09/06/2017;17/06/2017;68.06;14/06/2017;ARCSA;09/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16932829201700000039P;FA052345;PAGO CONFIRMADO;904,34;0;09/06/2017;17/06/2017;904.34;14/06/2017;ARCSA;09/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16932829201700000033P;FA052365;PAGO CONFIRMADO;904,34;0;09/06/2017;17/06/2017;904.34;14/06/2017;ARCSA;09/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16932829201700000037P;FA052362;PAGO CONFIRMADO;904,34;0;09/06/2017;17/06/2017;904.34;14/06/2017;ARCSA;09/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16927277201700000036P;FA052250;PAGO CONFIRMADO;71,47;0;08/06/2017;16/06/2017;71.47;14/06/2017;ARCSA;13/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16927277201700000035P;FA052249;PAGO CONFIRMADO;71,47;0;08/06/2017;16/06/2017;71.47;14/06/2017;ARCSA;13/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16927277201700000034P;FA052231;PAGO CONFIRMADO;71,47;0;08/06/2017;16/06/2017;71.47;14/06/2017;ARCSA;13/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16912953201700000016P;FA052217;PAGO CONFIRMADO;904,34;0;08/06/2017;16/06/2017;904.34;14/06/2017;ARCSA;12/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16788778201700000005P;FA052195;PAGO CONFIRMADO;96,09;0;08/06/2017;16/06/2017;96.09;14/06/2017;ARCSA;12/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16788778201700000004P;FA052214;PAGO CONFIRMADO;96,09;0;08/06/2017;16/06/2017;96.09;14/06/2017;ARCSA;12/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16788778201700000003P;FA052213;PAGO CONFIRMADO;96,09;0;08/06/2017;16/06/2017;96.09;14/06/2017;ARCSA;12/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16788778201700000002P;FA052192;PAGO CONFIRMADO;96,09;0;08/06/2017;16/06/2017;96.09;14/06/2017;ARCSA;12/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16927611201700000377P;FA052208;PAGO CONFIRMADO;904,34;0;08/06/2017;16/06/2017;904.34;14/06/2017;ARCSA;08/06/2017;BANCO DEL PACIFICO;DINERO ELECTRONICO;LIQUIDACION POR SOLICITUD VUE
16777925201700000118P;FA052204;PAGO CONFIRMADO;68,06;0;08/06/2017;16/06/2017;68.06;14/06/2017;ARCSA;08/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16927720201700000162P;FA052203;PAGO CONFIRMADO;90,43;0;08/06/2017;16/06/2017;90.43;14/06/2017;ARCSA;12/06/2017;BANCO DEL PACIFICO;DINERO ELECTRONICO;LIQUIDACION POR SOLICITUD VUE
16932546201700000003P;FA052141;PAGO CONFIRMADO;90,43;0;07/06/2017;15/06/2017;90.43;14/06/2017;ARCSA;08/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16791344201700000003P;FA052134;PAGO CONFIRMADO;904,34;0;07/06/2017;15/06/2017;904.34;14/06/2017;ARCSA;13/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16791344201700000002P;FA052132;PAGO CONFIRMADO;904,34;0;07/06/2017;15/06/2017;904.34;14/06/2017;ARCSA;13/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16777925201700000117P;FA052145;PAGO CONFIRMADO;68,06;0;07/06/2017;15/06/2017;68.06;14/06/2017;ARCSA;07/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16777925201700000115P;FA052095;PAGO CONFIRMADO;68,06;0;07/06/2017;15/06/2017;68.06;14/06/2017;ARCSA;07/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16931263201700000023P;FA052093;PAGO CONFIRMADO;58,34;0;07/06/2017;15/06/2017;58.34;14/06/2017;ARCSA;12/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16931263201700000022P;FA052111;PAGO CONFIRMADO;58,34;0;07/06/2017;15/06/2017;58.34;14/06/2017;ARCSA;12/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16931263201700000021P;FA052091;PAGO CONFIRMADO;58,34;0;07/06/2017;15/06/2017;58.34;14/06/2017;ARCSA;12/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16931263201700000019P;FA052090;PAGO CONFIRMADO;58,34;0;07/06/2017;15/06/2017;58.34;14/06/2017;ARCSA;12/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16931263201700000020P;FA052092;PAGO CONFIRMADO;58,34;0;07/06/2017;15/06/2017;58.34;14/06/2017;ARCSA;12/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16931263201700000017P;FA052109;PAGO CONFIRMADO;58,34;0;07/06/2017;15/06/2017;58.34;14/06/2017;ARCSA;12/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16931263201700000018P;FA052089;PAGO CONFIRMADO;58,34;0;07/06/2017;15/06/2017;58.34;14/06/2017;ARCSA;12/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16790791201700000002P;FA052085;PAGO CONFIRMADO;904,34;0;07/06/2017;15/06/2017;904.34;14/06/2017;ARCSA;07/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16929379201600000099P;FA051725;PAGO CONFIRMADO;904,34;0;02/06/2017;09/01/2018;904.34;14/06/2017;ARCSA;13/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16929379201600000098P;FA051723;PAGO CONFIRMADO;904,34;0;02/06/2017;09/01/2018;904.34;14/06/2017;ARCSA;13/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16930585201700000066P;FA051115;PAGO CONFIRMADO;45,22;0;29/05/2017;08/01/2018;45.22;14/06/2017;ARCSA;14/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
16933010201600000007P;FA050720;PAGO CONFIRMADO;45,22;0;23/05/2017;08/01/2018;45.22;14/06/2017;ARCSA;14/06/2017;BANCO DEL PACIFICO;VENTANILLA;LIQUIDACION POR SOLICITUD VUE
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
